id,timestamp,city,aqi,pm25,pm10,o3,no2,co,so2,temperature,humidity,pressure,wind,hour,day,month,aqi_change_rate,created_at
4252,2026-05-08 21:00:00+00,karachi,58.4,15.6,61.65,51.1,0.08,95.65,0.34,0,0,0,0,21,4,5,0.1,2026-05-24 18:33:26.75875+00
4253,2026-05-08 22:00:00+00,karachi,58.4,15.64,62.37,52.42,0.08,95.61,0.33,0,0,0,0,22,4,5,0,2026-05-24 18:33:26.75875+00
4254,2026-05-08 23:00:00+00,karachi,58.7,15.74,63.31,53.96,0.08,95.48,0.32,0,0,0,0,23,4,5,0.3,2026-05-24 18:33:26.75875+00
4255,2026-05-09 00:00:00+00,karachi,58.9,15.86,64.6,55.62,0.07,95.53,0.31,0,0,0,0,0,5,5,0.2,2026-05-24 18:33:26.75875+00
4256,2026-05-09 01:00:00+00,karachi,59.2,16.01,65.94,57.22,0.07,95.58,0.3,0,0,0,0,1,5,5,0.3,2026-05-24 18:33:26.75875+00
4257,2026-05-09 02:00:00+00,karachi,59.4,16.11,67.04,58.46,0.08,95.57,0.29,0,0,0,0,2,5,5,0.2,2026-05-24 18:33:26.75875+00
4258,2026-05-09 03:00:00+00,karachi,59.5,16.14,67.6,59.26,0.08,95.59,0.28,0,0,0,0,3,5,5,0.1,2026-05-24 18:33:26.75875+00
4259,2026-05-09 04:00:00+00,karachi,59.2,16,67.42,59.5,0.07,95.18,0.27,0,0,0,0,4,5,5,-0.3,2026-05-24 18:33:26.75875+00
4260,2026-05-09 05:00:00+00,karachi,58.9,15.84,66.83,59.39,0.05,94.86,0.26,0,0,0,0,5,5,5,-0.3,2026-05-24 18:33:26.75875+00
4261,2026-05-09 06:00:00+00,karachi,58.4,15.6,65.6,58.72,0.05,94.57,0.25,0,0,0,0,6,5,5,-0.5,2026-05-24 18:33:26.75875+00
4262,2026-05-09 07:00:00+00,karachi,57.7,15.3,63.93,57.62,0.04,94.1,0.25,0,0,0,0,7,5,5,-0.7,2026-05-24 18:33:26.75875+00
4263,2026-05-09 08:00:00+00,karachi,57.1,15,62.06,56.26,0.04,93.57,0.25,0,0,0,0,8,5,5,-0.6,2026-05-24 18:33:26.75875+00
4264,2026-05-09 09:00:00+00,karachi,56.6,14.76,60.18,55.14,0.04,93.16,0.25,0,0,0,0,9,5,5,-0.5,2026-05-24 18:33:26.75875+00
4265,2026-05-09 10:00:00+00,karachi,56.2,14.59,58.25,54.67,0.04,93.17,0.26,0,0,0,0,10,5,5,-0.4,2026-05-24 18:33:26.75875+00
4266,2026-05-09 11:00:00+00,karachi,55.9,14.42,55.89,54.22,0.04,92.88,0.27,0,0,0,0,11,5,5,-0.3,2026-05-24 18:33:26.75875+00
4267,2026-05-09 12:00:00+00,karachi,55.6,14.27,53.94,54.42,0.05,92.77,0.28,0,0,0,0,12,5,5,-0.3,2026-05-24 18:33:26.75875+00
4268,2026-05-09 13:00:00+00,karachi,55.4,14.17,52.61,55.4,0.06,93.03,0.28,0,0,0,0,13,5,5,-0.2,2026-05-24 18:33:26.75875+00
4269,2026-05-09 14:00:00+00,karachi,55.1,14.07,51.41,56.6,0.07,93.36,0.29,0,0,0,0,14,5,5,-0.3,2026-05-24 18:33:26.75875+00
4270,2026-05-09 15:00:00+00,karachi,55,14.01,50.62,58.03,0.08,93.61,0.29,0,0,0,0,15,5,5,-0.1,2026-05-24 18:33:26.75875+00
4271,2026-05-09 16:00:00+00,karachi,55,13.98,50.3,59.28,0.08,93.65,0.28,0,0,0,0,16,5,5,0,2026-05-24 18:33:26.75875+00
4272,2026-05-09 17:00:00+00,karachi,55.1,14.05,50.6,60.6,0.08,93.92,0.28,0,0,0,0,17,5,5,0.1,2026-05-24 18:33:26.75875+00
4273,2026-05-09 18:00:00+00,karachi,55.3,14.16,51.28,61.62,0.07,94.05,0.29,0,0,0,0,18,5,5,0.2,2026-05-24 18:33:26.75875+00
4274,2026-05-09 19:00:00+00,karachi,55.5,14.22,52.03,62.35,0.07,93.86,0.29,0,0,0,0,19,5,5,0.2,2026-05-24 18:33:26.75875+00
4275,2026-05-09 20:00:00+00,karachi,55.6,14.28,52.98,62.85,0.07,93.66,0.29,0,0,0,0,20,5,5,0.1,2026-05-24 18:33:26.75875+00
4276,2026-05-09 21:00:00+00,karachi,55.7,14.35,53.93,63.01,0.07,93.25,0.3,0,0,0,0,21,5,5,0.1,2026-05-24 18:33:26.75875+00
4277,2026-05-09 22:00:00+00,karachi,56,14.46,54.9,62.99,0.07,93.14,0.31,0,0,0,0,22,5,5,0.3,2026-05-24 18:33:26.75875+00
4278,2026-05-09 23:00:00+00,karachi,56.2,14.58,55.91,63.06,0.07,92.79,0.32,0,0,0,0,23,5,5,0.2,2026-05-24 18:33:26.75875+00
4279,2026-05-10 00:00:00+00,karachi,56.6,14.74,57.39,63.23,0.06,92.58,0.32,0,0,0,0,0,6,5,0.4,2026-05-24 18:33:26.75875+00
4280,2026-05-10 01:00:00+00,karachi,57.1,14.99,59.8,63.88,0.06,92.39,0.32,0,0,0,0,1,6,5,0.5,2026-05-24 18:33:26.75875+00
4281,2026-05-10 02:00:00+00,karachi,57.7,15.28,62.76,64.86,0.07,92.39,0.32,0,0,0,0,2,6,5,0.6,2026-05-24 18:33:26.75875+00
4282,2026-05-10 03:00:00+00,karachi,58.3,15.55,65.6,65.95,0.07,92.59,0.32,0,0,0,0,3,6,5,0.6,2026-05-24 18:33:26.75875+00
4283,2026-05-10 04:00:00+00,karachi,58.6,15.73,68.08,67.06,0.06,92.63,0.32,0,0,0,0,4,6,5,0.3,2026-05-24 18:33:26.75875+00
4284,2026-05-10 05:00:00+00,karachi,58.8,15.83,69.21,66.99,0.05,92.57,0.31,0,0,0,0,5,6,5,0.2,2026-05-24 18:33:26.75875+00
4285,2026-05-10 06:00:00+00,karachi,58.8,15.83,69.07,65.64,0.04,92.42,0.3,0,0,0,0,6,6,5,0,2026-05-24 18:33:26.75875+00
4286,2026-05-10 07:00:00+00,karachi,58.6,15.71,67.74,63.35,0.04,91.98,0.29,0,0,0,0,7,6,5,-0.2,2026-05-24 18:33:26.75875+00
4287,2026-05-10 08:00:00+00,karachi,58,15.45,65.14,60.28,0.04,91.28,0.29,0,0,0,0,8,6,5,-0.6,2026-05-24 18:33:26.75875+00
4288,2026-05-10 09:00:00+00,karachi,57.4,15.16,62.6,57.84,0.04,90.67,0.28,0,0,0,0,9,6,5,-0.6,2026-05-24 18:33:26.75875+00
4289,2026-05-10 10:00:00+00,karachi,56.9,14.9,60.77,56.76,0.04,90.71,0.28,0,0,0,0,10,6,5,-0.5,2026-05-24 18:33:26.75875+00
4290,2026-05-10 11:00:00+00,karachi,56.3,14.6,59.31,56.7,0.04,90.43,0.28,0,0,0,0,11,6,5,-0.6,2026-05-24 18:33:26.75875+00
4291,2026-05-10 12:00:00+00,karachi,55.8,14.4,58.42,57.63,0.04,90.48,0.28,0,0,0,0,12,6,5,-0.5,2026-05-24 18:33:26.75875+00
4292,2026-05-10 13:00:00+00,karachi,55.8,14.36,58.19,58.89,0.06,90.95,0.29,0,0,0,0,13,6,5,0,2026-05-24 18:33:26.75875+00
4293,2026-05-10 14:00:00+00,karachi,55.8,14.39,58.22,59.91,0.07,91.11,0.29,0,0,0,0,14,6,5,0,2026-05-24 18:33:26.75875+00
4294,2026-05-10 15:00:00+00,karachi,56,14.48,58.64,60.58,0.08,91.26,0.3,0,0,0,0,15,6,5,0.2,2026-05-24 18:33:26.75875+00
4295,2026-05-10 16:00:00+00,karachi,56.3,14.6,59.11,60.83,0.08,91.32,0.31,0,0,0,0,16,6,5,0.3,2026-05-24 18:33:26.75875+00
4296,2026-05-10 17:00:00+00,karachi,56.5,14.71,59.61,60.93,0.08,91.39,0.31,0,0,0,0,17,6,5,0.2,2026-05-24 18:33:26.75875+00
4297,2026-05-10 18:00:00+00,karachi,56.7,14.8,60.24,60.98,0.08,91.49,0.31,0,0,0,0,18,6,5,0.2,2026-05-24 18:33:26.75875+00
4298,2026-05-10 19:00:00+00,karachi,56.7,14.82,60.84,60.82,0.08,91.51,0.31,0,0,0,0,19,6,5,0,2026-05-24 18:33:26.75875+00
4299,2026-05-10 20:00:00+00,karachi,56.7,14.82,61.54,60.87,0.07,91.33,0.31,0,0,0,0,20,6,5,0,2026-05-24 18:33:26.75875+00
4300,2026-05-10 21:00:00+00,karachi,56.7,14.83,62.07,60.69,0.07,91.28,0.3,0,0,0,0,21,6,5,0,2026-05-24 18:33:26.75875+00
4301,2026-05-10 22:00:00+00,karachi,56.8,14.88,62.67,60.57,0.07,91.11,0.3,0,0,0,0,22,6,5,0.1,2026-05-24 18:33:26.75875+00
4302,2026-05-10 23:00:00+00,karachi,57,14.97,63.34,60.51,0.07,90.92,0.31,0,0,0,0,23,6,5,0.2,2026-05-24 18:33:26.75875+00
4303,2026-05-11 00:00:00+00,karachi,57.2,15.05,64.07,60.34,0.07,90.7,0.32,0,0,0,0,0,0,5,0.2,2026-05-24 18:33:26.75875+00
4304,2026-05-12 01:00:00+00,karachi,65.3,18.91,77.34,63.39,0.1,89.67,0.4,0,0,0,0,1,1,5,8.1,2026-05-24 18:33:26.75875+00
4305,2026-05-12 02:00:00+00,karachi,65.9,19.19,78.48,63.11,0.12,89.98,0.41,0,0,0,0,2,1,5,0.6,2026-05-24 18:33:26.75875+00
4306,2026-05-12 03:00:00+00,karachi,66.2,19.33,77.85,63.23,0.13,90.3,0.41,0,0,0,0,3,1,5,0.3,2026-05-24 18:33:26.75875+00
4307,2026-05-12 04:00:00+00,karachi,66.1,19.26,75.37,63.6,0.11,90.71,0.4,0,0,0,0,4,1,5,-0.1,2026-05-24 18:33:26.75875+00
4308,2026-05-12 05:00:00+00,karachi,65.8,19.16,72.07,64.49,0.09,91.07,0.38,0,0,0,0,5,1,5,-0.3,2026-05-24 18:33:26.75875+00
4309,2026-05-12 06:00:00+00,karachi,65.9,19.17,69.07,65.32,0.08,91.73,0.36,0,0,0,0,6,1,5,0.1,2026-05-24 18:33:26.75875+00
4310,2026-05-12 07:00:00+00,karachi,66.5,19.47,67.93,66.51,0.06,92.61,0.34,0,0,0,0,7,1,5,0.6,2026-05-24 18:33:26.75875+00
4311,2026-05-12 08:00:00+00,karachi,67.6,20,68.74,67.68,0.06,93.53,0.34,0,0,0,0,8,1,5,1.1,2026-05-24 18:33:26.75875+00
4312,2026-05-12 09:00:00+00,karachi,69,20.65,70.83,68.18,0.05,94.26,0.34,0,0,0,0,9,1,5,1.4,2026-05-24 18:33:26.75875+00
4313,2026-05-12 10:00:00+00,karachi,70.8,21.51,74.28,68.95,0.05,95.4,0.35,0,0,0,0,10,1,5,1.8,2026-05-24 18:33:26.75875+00
4314,2026-05-12 11:00:00+00,karachi,72.1,22.13,77.6,69,0.05,95.59,0.37,0,0,0,0,11,1,5,1.3,2026-05-24 18:33:27.171209+00
4315,2026-05-12 12:00:00+00,karachi,73.1,22.59,81.25,69.34,0.06,95.11,0.39,0,0,0,0,12,1,5,1,2026-05-24 18:33:27.171209+00
4316,2026-05-12 13:00:00+00,karachi,74.6,23.32,86.76,70.84,0.08,95.1,0.42,0,0,0,0,13,1,5,1.5,2026-05-24 18:33:27.171209+00
4317,2026-05-12 14:00:00+00,karachi,76.8,24.36,92.86,73.05,0.1,95.19,0.44,0,0,0,0,14,1,5,2.2,2026-05-24 18:33:27.171209+00
4318,2026-05-12 15:00:00+00,karachi,80,25.9,99.49,75.89,0.11,95.69,0.46,0,0,0,0,15,1,5,3.2,2026-05-24 18:33:27.171209+00
4319,2026-05-12 16:00:00+00,karachi,83.8,27.72,105.68,78.76,0.11,96.41,0.47,0,0,0,0,16,1,5,3.8,2026-05-24 18:33:27.171209+00
4320,2026-05-12 17:00:00+00,karachi,88.8,30.08,112.7,82.08,0.11,97.78,0.5,0,0,0,0,17,1,5,5,2026-05-24 18:33:27.171209+00
4321,2026-05-12 18:00:00+00,karachi,94.9,32.96,120.14,85.88,0.1,99.71,0.54,0,0,0,0,18,1,5,6.1,2026-05-24 18:33:27.171209+00
4322,2026-05-12 19:00:00+00,karachi,102.2,35.98,126.38,89.7,0.1,101.65,0.6,0,0,0,0,19,1,5,7.3,2026-05-24 18:33:27.171209+00
4323,2026-05-12 20:00:00+00,karachi,109.1,38.79,130.13,93.17,0.1,103.73,0.66,0,0,0,0,20,1,5,6.9,2026-05-24 18:33:27.171209+00
4324,2026-05-12 21:00:00+00,karachi,114.5,41,130.58,95.99,0.1,105.67,0.71,0,0,0,0,21,1,5,5.4,2026-05-24 18:33:27.171209+00
4325,2026-05-12 22:00:00+00,karachi,118.2,42.48,128.59,98.77,0.1,107.71,0.75,0,0,0,0,22,1,5,3.7,2026-05-24 18:33:27.171209+00
4326,2026-05-12 23:00:00+00,karachi,119,42.81,124.42,101.39,0.1,109.5,0.79,0,0,0,0,23,1,5,0.8,2026-05-24 18:33:27.171209+00
4327,2026-05-13 00:00:00+00,karachi,117,42.01,119.2,103.52,0.09,110.63,0.83,0,0,0,0,0,2,5,-2,2026-05-24 18:33:27.171209+00
4328,2026-05-13 01:00:00+00,karachi,113,40.36,113.31,104.77,0.09,111.18,0.87,0,0,0,0,1,2,5,-4,2026-05-24 18:33:27.171209+00
4329,2026-05-13 02:00:00+00,karachi,106.4,37.69,105.46,104.31,0.11,110.5,0.9,0,0,0,0,2,2,5,-6.6,2026-05-24 18:33:27.171209+00
4330,2026-05-13 03:00:00+00,karachi,97.6,34.26,96.66,102.13,0.12,109.42,0.89,0,0,0,0,3,2,5,-8.8,2026-05-24 18:33:27.171209+00
4331,2026-05-13 04:00:00+00,karachi,89.9,30.59,88.27,98.53,0.11,108.25,0.84,0,0,0,0,4,2,5,-7.7,2026-05-24 18:33:27.171209+00
4332,2026-05-13 05:00:00+00,karachi,82.4,27.02,80.22,93.43,0.09,106.32,0.75,0,0,0,0,5,2,5,-7.5,2026-05-24 18:33:27.171209+00
4333,2026-05-13 06:00:00+00,karachi,75.2,23.61,72.24,87.02,0.08,103.1,0.66,0,0,0,0,6,2,5,-7.2,2026-05-24 18:33:27.171209+00
4334,2026-05-13 07:00:00+00,karachi,69,20.64,65.28,80.4,0.08,99.42,0.58,0,0,0,0,7,2,5,-6.2,2026-05-24 18:33:27.171209+00
4335,2026-05-13 08:00:00+00,karachi,65.2,18.83,61.05,74.94,0.07,96.44,0.52,0,0,0,0,8,2,5,-3.8,2026-05-24 18:33:27.171209+00
4336,2026-05-13 09:00:00+00,karachi,64.2,18.36,59.45,71.13,0.07,94.92,0.48,0,0,0,0,9,2,5,-1,2026-05-24 18:33:27.171209+00
4337,2026-05-13 10:00:00+00,karachi,64.8,18.68,58.59,69.16,0.07,95.14,0.45,0,0,0,0,10,2,5,0.6,2026-05-24 18:33:27.171209+00
4338,2026-05-13 11:00:00+00,karachi,65.7,19.08,57.38,68.49,0.07,96.39,0.43,0,0,0,0,11,2,5,0.9,2026-05-24 18:33:27.171209+00
4339,2026-05-13 12:00:00+00,karachi,65.8,19.12,55.58,69.07,0.08,98.27,0.41,0,0,0,0,12,2,5,0.1,2026-05-24 18:33:27.171209+00
4340,2026-05-13 13:00:00+00,karachi,65.2,18.86,53.59,70.15,0.09,100.55,0.39,0,0,0,0,13,2,5,-0.6,2026-05-24 18:33:27.171209+00
4341,2026-05-13 14:00:00+00,karachi,64.3,18.44,51.9,70.68,0.11,102.13,0.39,0,0,0,0,14,2,5,-0.9,2026-05-24 18:33:27.171209+00
4342,2026-05-13 15:00:00+00,karachi,63.3,17.95,50.08,71.06,0.11,103.73,0.39,0,0,0,0,15,2,5,-1,2026-05-24 18:33:27.171209+00
4343,2026-05-13 16:00:00+00,karachi,62.1,17.38,48.2,71.32,0.11,104.96,0.39,0,0,0,0,16,2,5,-1.2,2026-05-24 18:33:27.171209+00
4344,2026-05-13 17:00:00+00,karachi,60.8,16.75,46.28,70.88,0.11,105.83,0.38,0,0,0,0,17,2,5,-1.3,2026-05-24 18:33:27.171209+00
4345,2026-05-13 18:00:00+00,karachi,58.9,15.88,44.07,69.13,0.1,105.55,0.37,0,0,0,0,18,2,5,-1.9,2026-05-24 18:33:27.171209+00
4346,2026-05-13 19:00:00+00,karachi,56.5,14.71,41.72,65.74,0.1,103.04,0.37,0,0,0,0,19,2,5,-2.4,2026-05-24 18:33:27.171209+00
4347,2026-05-13 20:00:00+00,karachi,53.9,13.5,39.99,62.37,0.1,99.76,0.36,0,0,0,0,20,2,5,-2.6,2026-05-24 18:33:27.171209+00
4348,2026-05-13 21:00:00+00,karachi,51.6,12.38,38.7,59.54,0.1,96.36,0.36,0,0,0,0,21,2,5,-2.3,2026-05-24 18:33:27.171209+00
4349,2026-05-13 22:00:00+00,karachi,47.3,11.35,37.52,57.61,0.09,93.12,0.36,0,0,0,0,22,2,5,-4.3,2026-05-24 18:33:27.171209+00
4350,2026-05-13 23:00:00+00,karachi,44,10.56,36.94,56.09,0.09,90.25,0.36,0,0,0,0,23,2,5,-3.3,2026-05-24 18:33:27.171209+00
4351,2026-05-14 00:00:00+00,karachi,41.7,10,37.47,54.35,0.09,87.27,0.37,0,0,0,0,0,3,5,-2.3,2026-05-24 18:33:27.171209+00
4352,2026-05-14 01:00:00+00,karachi,39.9,9.57,38.57,52.42,0.09,84.18,0.38,0,0,0,0,1,3,5,-1.8,2026-05-24 18:33:27.171209+00
4353,2026-05-14 02:00:00+00,karachi,38.3,9.19,39.83,50.62,0.09,81.53,0.4,0,0,0,0,2,3,5,-1.6,2026-05-24 18:33:27.171209+00
4354,2026-05-14 03:00:00+00,karachi,36.7,8.81,40.72,49.13,0.09,79.22,0.4,0,0,0,0,3,3,5,-1.6,2026-05-24 18:33:27.171209+00
4355,2026-05-14 04:00:00+00,karachi,34.8,8.35,40.19,48.21,0.07,77.62,0.39,0,0,0,0,4,3,5,-1.9,2026-05-24 18:33:27.171209+00
4356,2026-05-14 05:00:00+00,karachi,33.1,7.95,39.07,47.44,0.06,76.63,0.37,0,0,0,0,5,3,5,-1.7,2026-05-24 18:33:27.171209+00
4357,2026-05-14 06:00:00+00,karachi,32.6,7.82,39.13,45.64,0.05,75.52,0.37,0,0,0,0,6,3,5,-0.5,2026-05-24 18:33:27.171209+00
4358,2026-05-14 07:00:00+00,karachi,32.2,7.73,38.93,43.3,0.04,75.03,0.35,0,0,0,0,7,3,5,-0.4,2026-05-24 18:33:27.171209+00
4359,2026-05-14 08:00:00+00,karachi,31.5,7.57,38.1,41.25,0.04,74.96,0.34,0,0,0,0,8,3,5,-0.7,2026-05-24 18:33:27.171209+00
4360,2026-05-14 09:00:00+00,karachi,30.9,7.42,37.04,39.57,0.04,75.36,0.32,0,0,0,0,9,3,5,-0.6,2026-05-24 18:33:27.171209+00
4361,2026-05-14 10:00:00+00,karachi,30.5,7.32,36.19,38.44,0.04,76.4,0.31,0,0,0,0,10,3,5,-0.4,2026-05-24 18:33:27.171209+00
4362,2026-05-14 11:00:00+00,karachi,30.2,7.26,35.77,37.48,0.04,77.14,0.31,0,0,0,0,11,3,5,-0.3,2026-05-24 18:33:27.171209+00
4363,2026-05-14 12:00:00+00,karachi,30.2,7.26,36.1,36.77,0.04,77.65,0.31,0,0,0,0,12,3,5,0,2026-05-24 18:33:27.171209+00
4364,2026-05-14 13:00:00+00,karachi,30.3,7.27,37.04,36.22,0.05,77.67,0.31,0,0,0,0,13,3,5,0.1,2026-05-24 18:33:27.171209+00
4365,2026-05-14 14:00:00+00,karachi,30.4,7.29,38.48,35.51,0.06,77.05,0.32,0,0,0,0,14,3,5,0.1,2026-05-24 18:33:27.171209+00
4366,2026-05-14 15:00:00+00,karachi,30.7,7.37,40.42,34.56,0.07,75.92,0.33,0,0,0,0,15,3,5,0.3,2026-05-24 18:33:27.171209+00
4367,2026-05-14 16:00:00+00,karachi,31,7.43,42.22,33.56,0.08,74.41,0.33,0,0,0,0,16,3,5,0.3,2026-05-24 18:33:27.171209+00
4368,2026-05-14 17:00:00+00,karachi,31,7.43,43.48,32.72,0.08,73.02,0.33,0,0,0,0,17,3,5,0,2026-05-24 18:33:27.171209+00
4369,2026-05-14 18:00:00+00,karachi,30.7,7.36,43.76,31.93,0.08,71.77,0.33,0,0,0,0,18,3,5,-0.3,2026-05-24 18:33:27.171209+00
4370,2026-05-14 19:00:00+00,karachi,30,7.19,42.93,31.37,0.08,70.76,0.33,0,0,0,0,19,3,5,-0.7,2026-05-24 18:33:27.171209+00
4371,2026-05-14 20:00:00+00,karachi,29.3,7.04,41.83,31.33,0.09,70.31,0.33,0,0,0,0,20,3,5,-0.7,2026-05-24 18:33:27.171209+00
4372,2026-05-14 21:00:00+00,karachi,29,6.95,41.07,31.92,0.09,70.29,0.32,0,0,0,0,21,3,5,-0.3,2026-05-24 18:33:27.171209+00
4373,2026-05-14 22:00:00+00,karachi,29.1,6.99,41.02,33.13,0.08,70.97,0.32,0,0,0,0,22,3,5,0.1,2026-05-24 18:33:27.171209+00
4374,2026-05-14 23:00:00+00,karachi,29.6,7.1,41.47,34.18,0.08,71.73,0.32,0,0,0,0,23,3,5,0.5,2026-05-24 18:33:27.171209+00
4375,2026-05-15 00:00:00+00,karachi,30.3,7.27,42.05,34.63,0.08,72.46,0.33,0,0,0,0,0,4,5,0.7,2026-05-24 18:33:27.171209+00
4376,2026-05-15 01:00:00+00,karachi,31,7.45,42.77,34.76,0.08,72.95,0.33,0,0,0,0,1,4,5,0.7,2026-05-24 18:33:27.171209+00
4377,2026-05-15 02:00:00+00,karachi,31.6,7.59,43.31,35.05,0.09,73.66,0.34,0,0,0,0,2,4,5,0.6,2026-05-24 18:33:27.171209+00
4378,2026-05-15 03:00:00+00,karachi,32.1,7.7,43.54,35.78,0.08,74.57,0.34,0,0,0,0,3,4,5,0.5,2026-05-24 18:33:27.171209+00
4379,2026-05-15 04:00:00+00,karachi,32.3,7.75,43.42,36.73,0.07,75.28,0.34,0,0,0,0,4,4,5,0.2,2026-05-24 18:33:27.171209+00
4380,2026-05-15 05:00:00+00,karachi,32.4,7.78,43.09,37.47,0.06,75.88,0.33,0,0,0,0,5,4,5,0.1,2026-05-24 18:33:27.171209+00
4381,2026-05-15 06:00:00+00,karachi,32.7,7.84,42.84,37.82,0.05,76.11,0.32,0,0,0,0,6,4,5,0.3,2026-05-24 18:33:27.171209+00
4382,2026-05-15 07:00:00+00,karachi,33,7.93,42.78,37.95,0.05,76.31,0.31,0,0,0,0,7,4,5,0.3,2026-05-24 18:33:27.171209+00
4383,2026-05-15 08:00:00+00,karachi,33.4,8.02,42.76,37.41,0.04,76.14,0.31,0,0,0,0,8,4,5,0.4,2026-05-24 18:33:27.171209+00
4384,2026-05-15 09:00:00+00,karachi,33.7,8.09,42.7,36.89,0.04,76.14,0.3,0,0,0,0,9,4,5,0.3,2026-05-24 18:33:27.171209+00
4385,2026-05-15 10:00:00+00,karachi,33.9,8.13,42.6,36.7,0.04,76.42,0.29,0,0,0,0,10,4,5,0.2,2026-05-24 18:33:27.171209+00
4386,2026-05-15 11:00:00+00,karachi,34,8.17,42.44,36.74,0.04,76.63,0.29,0,0,0,0,11,4,5,0.1,2026-05-24 18:33:27.171209+00
4387,2026-05-15 12:00:00+00,karachi,34,8.17,42.14,37.02,0.04,76.89,0.28,0,0,0,0,12,4,5,0,2026-05-24 18:33:27.171209+00
4388,2026-05-15 13:00:00+00,karachi,34,8.17,41.9,37.55,0.05,77.22,0.28,0,0,0,0,13,4,5,0,2026-05-24 18:33:27.171209+00
4389,2026-05-15 14:00:00+00,karachi,33.9,8.14,41.62,38.03,0.06,77.39,0.28,0,0,0,0,14,4,5,-0.1,2026-05-24 18:33:27.171209+00
4390,2026-05-15 15:00:00+00,karachi,33.7,8.09,41.46,38.32,0.07,77.42,0.27,0,0,0,0,15,4,5,-0.2,2026-05-24 18:33:27.171209+00
4391,2026-05-15 16:00:00+00,karachi,33.5,8.03,41.22,38.64,0.07,77.41,0.27,0,0,0,0,16,4,5,-0.2,2026-05-24 18:33:27.171209+00
4392,2026-05-15 17:00:00+00,karachi,33.3,8,41.29,39.12,0.06,77.49,0.27,0,0,0,0,17,4,5,-0.2,2026-05-24 18:33:27.171209+00
4393,2026-05-15 18:00:00+00,karachi,33.3,7.99,41.42,39.88,0.06,77.71,0.28,0,0,0,0,18,4,5,0,2026-05-24 18:33:27.171209+00
4394,2026-05-15 19:00:00+00,karachi,33.3,7.98,41.66,40.71,0.06,77.93,0.28,0,0,0,0,19,4,5,0,2026-05-24 18:33:27.171209+00
4395,2026-05-15 20:00:00+00,karachi,33.3,7.99,41.97,41.76,0.06,78.24,0.28,0,0,0,0,20,4,5,0,2026-05-24 18:33:27.171209+00
4396,2026-05-15 21:00:00+00,karachi,33.3,8,42.15,42.9,0.06,78.5,0.28,0,0,0,0,21,4,5,0,2026-05-24 18:33:27.171209+00
4397,2026-05-15 22:00:00+00,karachi,33.4,8.01,42.45,44.19,0.06,78.93,0.29,0,0,0,0,22,4,5,0.1,2026-05-24 18:33:27.171209+00
4398,2026-05-15 23:00:00+00,karachi,33.4,8.01,42.38,44.99,0.06,79,0.29,0,0,0,0,23,4,5,0,2026-05-24 18:33:27.171209+00
4399,2026-05-16 00:00:00+00,karachi,33.3,8,42.24,45.52,0.06,79.18,0.29,0,0,0,0,0,5,5,-0.1,2026-05-24 18:33:27.171209+00
4400,2026-05-16 01:00:00+00,karachi,33.5,8.03,42.25,46.16,0.06,79.33,0.29,0,0,0,0,1,5,5,0.2,2026-05-24 18:33:27.171209+00
4401,2026-05-16 02:00:00+00,karachi,33.7,8.09,42.55,46.87,0.07,79.56,0.29,0,0,0,0,2,5,5,0.2,2026-05-24 18:33:27.171209+00
4402,2026-05-16 03:00:00+00,karachi,34.1,8.19,43.25,47.49,0.06,79.71,0.29,0,0,0,0,3,5,5,0.4,2026-05-24 18:33:27.171209+00
4403,2026-05-16 04:00:00+00,karachi,34.7,8.33,44.35,47.96,0.05,79.88,0.28,0,0,0,0,4,5,5,0.6,2026-05-24 18:33:27.171209+00
4404,2026-05-16 05:00:00+00,karachi,35.5,8.51,45.54,48.36,0.04,80.05,0.27,0,0,0,0,5,5,5,0.8,2026-05-24 18:33:27.171209+00
4405,2026-05-16 06:00:00+00,karachi,36.2,8.7,46.7,48.25,0.04,80.36,0.26,0,0,0,0,6,5,5,0.7,2026-05-24 18:33:27.171209+00
4406,2026-05-16 07:00:00+00,karachi,37,8.87,48.04,47.87,0.03,80.68,0.25,0,0,0,0,7,5,5,0.8,2026-05-24 18:33:27.171209+00
4407,2026-05-16 08:00:00+00,karachi,37.5,9.01,49.19,47.21,0.03,80.76,0.23,0,0,0,0,8,5,5,0.5,2026-05-24 18:33:27.171209+00
4408,2026-05-16 09:00:00+00,karachi,37.7,9.05,49.51,46.08,0.03,80.71,0.22,0,0,0,0,9,5,5,0.2,2026-05-24 18:33:27.171209+00
4409,2026-05-16 10:00:00+00,karachi,37.7,9.04,49.41,45.01,0.03,80.67,0.21,0,0,0,0,10,5,5,0,2026-05-24 18:33:27.171209+00
4410,2026-05-16 11:00:00+00,karachi,37.5,9,48.79,43.84,0.03,80.45,0.2,0,0,0,0,11,5,5,-0.2,2026-05-24 18:33:27.171209+00
4411,2026-05-16 12:00:00+00,karachi,37.3,8.96,48.14,43.23,0.03,80.23,0.19,0,0,0,0,12,5,5,-0.2,2026-05-24 18:33:27.171209+00
4412,2026-05-16 13:00:00+00,karachi,37.3,8.96,47.76,43.17,0.04,80.17,0.18,0,0,0,0,13,5,5,0,2026-05-24 18:33:27.171209+00
4413,2026-05-16 14:00:00+00,karachi,37.3,8.96,47.52,43.4,0.05,80.41,0.18,0,0,0,0,14,5,5,0,2026-05-24 18:33:27.171209+00
